x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.77342,0.735347,0.729767,0.710359,0.695309,0.647441,0.722418,0.599972,0.764728,0.582809,0.719723,0.547169,0.718018,0.469929,0.719044,0.421078,0.720069,0.375117,0.761915,0.548701,0.749752,0.530221,0.742192,0.59755,0.745323,0.62754,0.798098,0.567205,0.79053,0.550394,0.773886,0.610836,0.771418,0.633296,0.830513,0.597732,0.820221,0.583974,0.800577,0.627798,0.795185,0.645423,0
0.769718,0.738025,0.723782,0.714147,0.689549,0.653094,0.714593,0.603389,0.759006,0.581442,0.713697,0.544634,0.712815,0.468001,0.714229,0.419255,0.716467,0.373937,0.756146,0.545452,0.745266,0.533562,0.738851,0.601226,0.743294,0.633191,0.79304,0.56358,0.783442,0.557503,0.769166,0.619694,0.769885,0.640534,0.826756,0.59367,0.815798,0.584411,0.796933,0.62948,0.793058,0.646638,0
0.751364,0.748049,0.705634,0.720266,0.672093,0.655674,0.697764,0.608046,0.741442,0.593494,0.699683,0.554661,0.698185,0.473656,0.698952,0.425041,0.699602,0.379264,0.741742,0.557641,0.725137,0.544991,0.720239,0.609325,0.725372,0.638484,0.778353,0.575976,0.764681,0.567798,0.752442,0.626569,0.752305,0.649338,0.81273,0.60492,0.800011,0.589936,0.781669,0.633473,0.77586,0.654923,0
0.749121,0.75241,0.700897,0.72632,0.664837,0.661694,0.688097,0.611748,0.730975,0.594063,0.692833,0.558534,0.689687,0.474777,0.690788,0.424334,0.693694,0.378379,0.735747,0.559797,0.720777,0.549982,0.715678,0.611763,0.722116,0.639646,0.772776,0.577539,0.758413,0.572633,0.746444,0.630848,0.748331,0.651952,0.807348,0.605863,0.79205,0.595837,0.775422,0.63961,0.772769,0.658985,0
0.742178,0.75692,0.693934,0.728566,0.657475,0.661693,0.682129,0.614833,0.724619,0.602141,0.686548,0.560506,0.682114,0.476783,0.684208,0.426869,0.688199,0.380956,0.729511,0.561074,0.714875,0.554627,0.709426,0.61629,0.71513,0.641355,0.766665,0.579532,0.750995,0.578392,0.739263,0.635277,0.741716,0.652654,0.800581,0.608891,0.783482,0.602601,0.76769,0.645773,0.766276,0.662536,0
0.707077,0.764478,0.658078,0.734264,0.62472,0.670113,0.646944,0.622994,0.686198,0.610911,0.654787,0.564935,0.648845,0.4857,0.648891,0.436665,0.650567,0.393309,0.694976,0.567514,0.679099,0.562937,0.67481,0.623464,0.679629,0.654566,0.730408,0.586363,0.714661,0.584631,0.7054,0.64015,0.708274,0.662307,0.764404,0.6159,0.747001,0.607027,0.731756,0.648174,0.730646,0.666973,0
0.673311,0.764458,0.626788,0.734681,0.589654,0.674161,0.605921,0.628585,0.644151,0.616622,0.61937,0.563587,0.613541,0.488339,0.612132,0.439897,0.612128,0.397365,0.658949,0.564433,0.63848,0.559889,0.634765,0.61892,0.640024,0.650903,0.693738,0.582499,0.673416,0.592916,0.667416,0.645026,0.672246,0.663936,0.726699,0.611554,0.706363,0.613074,0.693836,0.650926,0.693993,0.665609,0
0.666814,0.758958,0.619936,0.732158,0.579039,0.669395,0.592916,0.621469,0.633374,0.610557,0.609583,0.558516,0.602143,0.485464,0.600038,0.439092,0.599034,0.396577,0.65061,0.553598,0.627201,0.563939,0.62646,0.623757,0.634295,0.648953,0.686467,0.569941,0.660559,0.595283,0.656372,0.647518,0.662612,0.661275,0.718793,0.598621,0.693769,0.614628,0.684189,0.65341,0.687417,0.66414,0
0.639648,0.756037,0.590699,0.732601,0.54826,0.673856,0.558188,0.620875,0.597049,0.606298,0.576813,0.558095,0.567556,0.485776,0.563409,0.43904,0.562006,0.396563,0.61707,0.549736,0.593182,0.563086,0.593208,0.619986,0.602599,0.64217,0.651286,0.563162,0.62594,0.597051,0.62105,0.646623,0.62782,0.655841,0.682038,0.589974,0.656311,0.618485,0.647924,0.655425,0.651619,0.661799,0
0.63235,0.749792,0.585098,0.727968,0.540857,0.669518,0.548707,0.616798,0.588446,0.606989,0.569493,0.554483,0.558375,0.483281,0.55258,0.439446,0.54955,0.399315,0.608945,0.548402,0.583751,0.559263,0.586593,0.617655,0.5986,0.641644,0.643517,0.56395,0.615446,0.591476,0.613284,0.643128,0.622143,0.655542,0.674368,0.59217,0.645625,0.610576,0.638645,0.650059,0.644958,0.661191,0
0.607555,0.746227,0.559595,0.725207,0.513792,0.671553,0.515703,0.614694,0.553536,0.601999,0.538862,0.55838,0.528372,0.486227,0.522541,0.441825,0.520033,0.400394,0.577095,0.54829,0.54886,0.555814,0.553888,0.616387,0.568249,0.639071,0.610873,0.558493,0.581299,0.587661,0.582949,0.639841,0.594428,0.650697,0.641952,0.58194,0.611462,0.607937,0.60943,0.645701,0.618363,0.652647,0
0.597485,0.740815,0.551206,0.718047,0.507169,0.664167,0.508829,0.610928,0.546088,0.598372,0.533882,0.551414,0.520377,0.482783,0.513436,0.438181,0.509329,0.395991,0.572792,0.544238,0.538139,0.55393,0.542966,0.614797,0.558615,0.635614,0.606309,0.558822,0.569841,0.583055,0.571328,0.635705,0.584204,0.647566,0.635963,0.586939,0.600981,0.604267,0.598261,0.64144,0.608767,0.650265,0
0.571615,0.727903,0.526009,0.707347,0.480244,0.657873,0.47826,0.603403,0.515071,0.58915,0.507495,0.544205,0.492968,0.47598,0.484173,0.432382,0.480314,0.392034,0.545042,0.534164,0.511625,0.540105,0.516188,0.599675,0.532099,0.619364,0.577258,0.544313,0.541647,0.573151,0.543588,0.6238,0.556256,0.63436,0.605172,0.568631,0.569741,0.59678,0.569571,0.633034,0.580982,0.639042,0
0.545888,0.712229,0.500944,0.691811,0.457055,0.645744,0.451933,0.593323,0.486994,0.576152,0.485667,0.533463,0.47123,0.462535,0.460735,0.419671,0.45419,0.380854,0.521239,0.52406,0.485098,0.529073,0.490727,0.589668,0.50631,0.609737,0.552115,0.532597,0.514644,0.561428,0.51919,0.61276,0.532255,0.623425,0.579154,0.554286,0.543033,0.581309,0.543663,0.618541,0.554731,0.624864,0
0.54061,0.709728,0.496963,0.691363,0.454439,0.646138,0.447325,0.593664,0.478369,0.570604,0.477737,0.534585,0.461009,0.461427,0.451668,0.418026,0.444165,0.378386,0.511667,0.524746,0.476898,0.530654,0.484908,0.590635,0.499752,0.611666,0.541118,0.532169,0.504693,0.557114,0.51166,0.609948,0.524743,0.622686,0.567904,0.551977,0.533236,0.573067,0.535308,0.61084,0.546193,0.619548,0
0.534953,0.706136,0.489984,0.688596,0.447319,0.644397,0.438366,0.5916,0.468883,0.568626,0.470916,0.533217,0.452704,0.460779,0.44367,0.41711,0.437073,0.377438,0.504654,0.523023,0.468903,0.529225,0.476452,0.586957,0.491056,0.608248,0.533568,0.530446,0.495942,0.556972,0.503453,0.607309,0.516863,0.620153,0.559399,0.549967,0.524408,0.573059,0.526946,0.609891,0.537738,0.619432,0
0.500012,0.703277,0.452913,0.679037,0.414801,0.636518,0.404974,0.587084,0.433401,0.564918,0.443652,0.525291,0.425351,0.456393,0.413042,0.414487,0.405028,0.376716,0.476417,0.517391,0.436063,0.524364,0.441655,0.585751,0.457715,0.604485,0.504079,0.526564,0.461382,0.551512,0.467319,0.605902,0.481509,0.617729,0.527768,0.548986,0.487204,0.571766,0.489963,0.610843,0.502388,0.618431,0
0.476178,0.701393,0.424982,0.679893,0.385077,0.635657,0.375799,0.582966,0.400909,0.560463,0.421668,0.519332,0.401269,0.45364,0.388238,0.412353,0.380402,0.373172,0.453919,0.509834,0.405266,0.520367,0.410681,0.584128,0.428278,0.600831,0.479531,0.518169,0.429266,0.547026,0.434986,0.603842,0.450805,0.61507,0.499712,0.540203,0.454778,0.568916,0.457672,0.609254,0.470951,0.617188,0
